competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo;unidadesaláriocódigo;valorsaláriofixo
202008;3;31;314000;N;8211300;1;410105;101;9;50;44,00;1;3;0;1;20;0;0;0;2000,00;3;0;1;202008;202301;1;0;5;2000,00
202008;3;35;352590;F;4330404;1;723315;101;7;31;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202008;3;35;352590;F;4330404;1;723315;101;7;47;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202008;3;35;352590;F;4330404;1;723315;101;7;35;44,00;3;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202008;4;41;410980;C;1069400;-1;411010;101;7;30;44,00;1;1;0;1;32;0;0;0;3100,00;5;0;1;202008;202301;1;0;5;3100,00
202008;4;41;410980;C;1041400;-1;410105;101;6;31;44,00;1;1;0;1;32;0;0;0;5172,00;2;0;1;202008;202301;1;0;5;5172,00
202008;3;35;352590;F;4330404;1;723315;101;7;26;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202008;3;31;311980;A;134200;-1;632610;101;6;35;44,00;3;1;2;3;31;0;0;0;1359,00;1;0;1;202008;202301;1;0;5;1359,00
202008;3;35;352590;F;4330404;1;723315;101;7;34;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202008;2;29;291080;Q;8610102;1;521130;101;7;51;44,00;1;1;0;1;20;0;0;0;1210,41;7;0;1;202009;202301;1;1;5;1210,41
202008;3;33;330455;F;4120400;1;414205;101;8;43;44,00;3;1;0;1;20;0;0;0;2553,41;1;0;1;202008;202301;1;0;5;2553,41
202008;5;51;510790;G;4754701;1;514320;101;7;41;44,00;3;3;0;1;20;0;0;0;1900,00;4;0;1;202008;202301;1;0;5;1900,00
202008;3;31;315180;F;4120400;1;717020;101;7;31;45,00;1;1;0;1;20;0;0;0;1164,00;2;0;1;202009;202301;1;1;5;1164,00
202008;3;31;315180;F;4120400;1;717020;101;7;20;45,00;1;1;0;1;20;0;0;0;1164,00;2;0;1;202009;202301;1;1;5;1164,00
202008;5;53;530010;I;5620104;-1;848310;101;7;25;44,00;6;3;0;1;31;0;0;0;1350,00;3;0;1;202009;202301;1;1;5;1350,00
202008;3;32;320500;G;4663000;1;725205;101;7;43;44,00;1;1;0;1;20;0;0;0;2078,94;1;0;1;202010;202301;1;1;5;2078,94
202008;3;35;352590;F;4330404;1;723315;101;7;48;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;1;5;1886,97
202009;4;43;431560;C;1020102;-1;841484;111;7;19;44,00;6;1;0;1;43;0;1;9;1333,20;8;0;1;202107;202301;1;1;1;6,06
202009;3;31;311540;C;3314710;1;724315;105;7;43;44,00;1;1;0;1;20;0;0;0;2035,00;7;0;1;202009;202301;1;0;1;9,25
202009;3;35;352390;N;8220200;-1;422315;101;7;26;36,00;1;3;0;1;40;0;0;0;1200,65;10;0;1;202009;202301;1;0;5;1200,65
202009;3;32;320500;G;4663000;1;313115;101;7;52;44,00;3;1;0;1;20;0;0;0;3736,19;1;0;1;202009;202301;1;0;5;3736,19
202009;3;32;320500;G;4663000;1;782515;101;7;36;44,00;3;1;0;1;20;0;0;0;2646,65;1;0;1;202009;202301;1;0;5;2646,65
202009;3;32;320500;G;4663000;1;721420;101;7;21;44,00;1;1;0;1;20;0;0;0;1950,00;1;0;1;202009;202301;1;0;5;1950,00
202009;1;13;130260;Q;8621601;1;223505;101;9;41;44,00;3;1;0;1;20;0;0;0;2500,00;4;0;1;202104;202301;1;1;5;2500,00
202009;2;26;261110;A;132600;1;621005;101;7;34;44,00;1;1;2;3;20;0;0;0;1088,00;1;0;1;202009;202301;1;0;5;1088,00
202009;2;22;221100;I;5611202;-1;513420;101;7;41;44,00;3;3;0;1;31;0;0;0;1045,00;4;0;1;202104;202301;1;1;5;1045,00
202009;5;51;510562;F;4399103;1;517410;101;7;40;20,00;6;3;0;1;97;0;0;0;1146,50;1;0;1;202106;202301;1;1;5;1146,50
202009;1;13;130260;G;4763601;1;521110;101;7;27;44,00;3;3;0;1;20;0;0;0;1140,00;3;0;1;202012;202301;1;1;5;1140,00
202009;4;42;420320;C;1099604;-1;414110;101;7;29;44,00;1;1;0;1;40;0;0;0;1500,00;6;0;1;202009;202301;1;0;5;1500,00
202009;3;33;330455;F;4322303;-1;715705;101;7;46;45,00;1;1;0;1;31;0;0;0;2936,25;4;0;1;202106;202301;1;1;1;13,05
202009;3;31;316870;M;6912500;1;411025;101;7;19;44,00;3;3;2;3;10;0;0;0;1143,33;1;0;1;202009;202301;1;0;5;1143,33
202009;3;35;355030;H;4930202;1;782310;101;7;38;44,00;1;1;0;1;20;0;0;0;1288,00;2;0;1;202009;202301;1;0;5;1288,00
202009;5;50;500660;C;3314799;1;725225;101;7;39;44,00;6;1;0;1;20;0;0;0;1214,00;2;0;1;202009;202301;1;0;5;1214,00
202009;3;35;354890;Q;8630504;-1;422310;101;7;21;44,00;1;3;0;1;31;0;0;0;950,00;4;0;1;202106;202301;1;1;5;950,00
202009;1;13;130260;G;4763601;1;411010;101;8;31;44,00;3;3;0;1;20;0;0;0;1300,00;3;0;1;202012;202301;1;1;5;1300,00
202009;3;35;352690;C;3211602;1;751125;101;7;30;44,00;1;3;0;1;20;0;0;0;1354,24;3;0;1;202009;202301;1;0;5;1354,24
202009;5;50;500060;H;5229099;-1;782510;101;7;42;44,00;1;1;0;1;40;0;0;0;1600,00;1;0;1;202009;202301;1;0;5;1600,00
202010;3;31;315780;C;2391503;1;716105;101;7;34;25,00;6;1;0;1;20;0;0;0;1800,00;2;0;1;202010;202301;1;0;5;1800,00
202010;3;33;330455;H;5212500;1;514320;101;7;23;48,00;2;3;0;1;20;0;0;0;1138,73;5;0;1;202010;202301;1;0;5;1138,73
202010;2;27;270430;I;5611203;1;724415;101;7;38;51,00;3;1;0;1;20;0;0;0;1045,00;1;0;1;202011;202301;1;1;5;1045,00
202010;5;52;520870;J;6209100;1;212405;111;8;37;44,00;3;1;0;1;20;0;1;0;5706,80;1;0;1;202010;202301;1;0;1;25,94
202010;5;52;520870;J;6209100;1;317110;111;8;28;44,00;3;1;0;1;20;0;1;0;5706,80;1;0;1;202010;202301;1;0;1;25,94
202010;3;35;352590;F;4330404;1;716610;101;7;24;44,00;6;1;0;1;10;0;0;0;1551,16;1;0;1;202010;202301;1;0;5;1551,16
202010;3;33;330340;C;1411801;1;514225;101;7;25;45,00;1;3;0;1;20;0;0;0;1199,00;6;0;1;202105;202301;1;1;5;1199,00
202010;3;31;312640;A;151202;1;621005;101;3;47;44,17;3;1;2;3;20;0;0;0;1045,00;2;0;1;202103;202301;1;1;5;1045,00
202010;4;42;420910;G;4729699;-1;521110;101;7;30;44,00;6;1;0;1;40;0;0;9;,00;3;0;1;202011;202301;1;1;5;,00
202010;4;43;430210;G;4723700;-1;782310;101;5;43;44,00;1;1;0;1;31;0;0;0;1816,00;3;0;1;202010;202301;1;0;5;1816,00
202010;3;31;311030;G;4771704;1;521110;101;7;31;48,00;1;1;0;1;20;0;0;0;1086,00;2;0;1;202010;202301;1;0;5;1086,00
202010;3;33;330455;I;5611201;-1;412205;111;7;18;44,00;6;1;0;1;40;0;1;9;998,10;4;0;1;202108;202301;1;1;2;33,27
202010;2;26;260620;S;9511800;1;782510;111;7;48;44,00;1;3;0;1;97;0;1;0;1100,00;2;0;1;202108;202301;1;1;1;5,00
202010;3;33;330340;C;1411801;1;391205;101;7;52;45,00;1;3;0;1;20;0;0;0;1199,00;6;0;1;202105;202301;1;1;5;1199,00
202010;9;99;999999;A;151201;1;623110;101;3;46;44,00;1;1;2;3;20;0;0;0;1264,00;1;0;1;202010;202301;1;0;5;1264,00
202010;4;42;420320;C;1099604;-1;521110;101;6;20;22,00;3;1;0;1;40;0;0;0;,00;6;0;1;202010;202301;1;0;5;,00
202010;3;33;330455;N;8111700;1;410105;101;7;50;44,00;2;1;0;1;20;0;0;0;1239,00;6;0;1;202103;202301;1;1;5;1239,00
202010;4;42;420320;C;1099604;-1;521110;101;7;24;44,00;1;1;0;1;40;0;0;9;,00;6;0;1;202010;202301;1;0;5;,00
202010;3;31;310900;N;8111700;1;517410;101;7;45;36,00;3;1;0;1;20;0;0;0;1300,00;1;0;1;202101;202301;1;1;5;1300,00
202010;3;35;350210;C;3299003;1;724515;101;7;34;44,00;3;1;0;1;20;0;0;0;1300,00;1;0;1;202011;202301;1;1;5;1300,00
202010;3;35;352590;F;4330404;1;723315;101;7;43;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;0;5;1886,97
202010;5;52;520870;J;6209100;1;262410;111;8;42;44,00;1;1;0;1;20;0;1;0;4325,20;1;0;1;202010;202301;1;0;1;19,66
202010;3;33;330510;G;4744099;1;521110;101;5;24;44,00;3;1;0;1;20;0;0;0;1327,41;1;0;1;202010;202301;1;0;5;1327,41
202010;2;27;270430;G;4781400;1;261715;101;5;62;44,00;3;1;0;1;20;0;0;0;1150,00;4;0;1;202010;202301;1;0;5;1150,00
202010;1;15;150140;M;6911701;1;241005;101;9;25;44,00;2;3;0;1;20;0;0;0;1100,00;2;0;1;202010;202301;1;0;5;1100,00
202010;3;35;352690;N;8220200;-1;422305;101;7;28;35,83;1;3;0;1;32;0;0;0;1200,65;10;0;1;202010;202301;1;0;5;1200,65
202010;3;31;310900;N;8111700;1;517410;101;7;57;36,00;3;1;0;1;20;0;0;0;1300,00;1;0;1;202101;202301;1;1;5;1300,00
202010;3;33;330455;N;8111700;1;410105;101;7;32;44,00;3;1;0;1;20;0;0;0;1239,00;6;0;1;202103;202301;1;1;5;1239,00
202010;3;31;310620;N;8220200;-1;422310;101;6;25;36,00;3;3;0;1;40;0;0;0;954,00;10;0;1;202010;202301;1;0;5;954,00
202010;3;35;351050;G;4637104;1;513505;101;8;19;44,00;1;1;0;1;20;0;0;0;1168,00;1;0;1;202010;202301;1;0;5;1168,00
202010;3;35;352590;F;4330404;1;723315;101;7;35;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202010;202301;1;0;5;1886,97
202010;5;52;520870;J;6209100;1;212405;111;8;31;44,00;3;1;0;1;20;0;1;0;4325,20;1;0;1;202010;202301;1;0;1;19,66
202010;2;26;261160;N;8299799;1;521110;101;7;23;44,00;1;3;0;1;97;0;0;0;1150,00;1;0;1;202110;202301;1;1;5;1150,00
202010;3;33;330220;I;5611203;1;784205;101;9;23;48,00;1;1;0;1;20;0;0;0;1238,11;2;0;1;202010;202301;1;0;5;1238,11
202010;3;35;355030;C;2825900;1;784205;101;7;52;44,00;3;1;0;1;20;0;0;0;1138,08;5;0;1;202010;202301;1;0;5;1138,08
202010;3;33;330350;G;4744099;1;121010;101;7;58;44,00;3;1;0;1;20;0;0;0;1283,50;3;0;1;202010;202301;1;0;5;1283,50
202010;4;42;420540;G;4712100;-1;123110;101;7;57;44,00;1;3;0;1;31;0;0;0;1529,00;2;0;1;202010;202301;1;0;5;1529,00
202010;1;15;150080;F;4120400;1;710205;101;7;42;44,00;1;1;0;1;20;0;0;0;2200,00;4;0;1;202010;202301;1;0;5;2200,00
202010;3;31;313620;N;8211300;1;411005;101;6;25;44,00;6;1;0;1;20;0;0;0;1101,00;3;0;1;202010;202301;1;0;5;1101,00
202010;2;29;291700;J;6202300;-1;202105;101;9;41;42,00;3;1;0;1;31;0;0;0;8882,50;5;0;1;202010;202301;1;0;5;8882,50
202010;5;53;530010;Q;8610102;-1;322205;101;7;30;41,53;3;3;0;1;31;0;0;0;1363,72;9;0;1;202010;202301;1;0;5;1363,72
202010;3;33;330350;G;4744099;1;411010;101;7;20;44,00;3;3;0;1;20;0;0;0;1315,59;3;0;1;202010;202301;1;0;5;1315,59
202011;3;32;320500;G;4663000;1;784205;101;5;19;44,00;3;1;0;1;20;0;0;0;1138,08;1;0;1;202011;202301;1;0;5;1138,08
202011;1;15;150240;G;4687703;1;411005;101;7;31;45,00;1;1;0;1;20;0;0;0;1077,65;1;0;1;202011;202301;1;0;5;1077,65
202011;2;26;260545;S;9602501;1;516105;101;7;20;44,00;1;1;0;1;20;0;0;0;1060,00;1;0;1;202011;202301;1;0;5;1060,00
202011;3;33;330240;M;7500100;1;422105;101;7;30;44,00;3;3;0;1;20;0;0;0;1375,01;1;0;1;202011;202301;1;0;5;1375,01
202011;3;31;315460;J;5920100;1;375105;101;7;24;40,00;3;1;0;1;20;0;0;0;1580,00;1;0;1;202011;202301;1;0;5;1580,00
202011;4;42;420320;C;1099604;-1;414110;101;7;42;44,00;6;1;0;1;40;0;0;0;1600,00;6;0;1;202102;202301;1;1;5;1600,00
202011;3;31;313130;G;4783101;1;521110;101;9;25;29,00;3;3;0;1;20;0;0;1;816,35;1;0;1;202011;202301;1;0;1;5,63
202011;3;35;351300;G;4761001;1;421105;101;7;17;42,00;6;3;0;1;20;0;0;0;1100,00;7;0;1;202011;202301;1;0;5;1100,00
202011;2;26;261160;N;8299799;-1;521110;101;7;23;44,00;1;3;0;1;43;0;0;0;1150,00;1;0;1;202110;202301;1;1;5;1150,00
202011;4;42;420320;C;1099604;-1;411010;101;9;40;44,00;6;3;0;1;40;0;0;0;1400,00;6;0;1;202102;202301;1;1;5;1400,00
202011;2;29;291490;I;5590603;1;422105;101;7;22;48,00;3;1;0;1;20;0;0;0;1100,00;4;0;1;202011;202301;1;0;5;1100,00
202011;1;15;150080;F;4120400;1;717020;101;5;20;45,00;1;1;0;1;20;0;0;0;1130,51;4;0;1;202011;202301;1;0;5;1130,51
202011;3;33;330170;C;3314707;1;142705;101;8;21;44,00;1;3;0;1;97;0;0;9;1700,00;5;0;1;202111;202301;1;1;5;1700,00
202011;5;50;500270;F;4322302;1;514320;101;7;40;44,00;6;3;0;1;20;0;0;0;1128,50;5;0;1;202011;202301;1;0;5;1128,50
202011;3;33;330490;Q;8610102;1;411010;101;9;39;44,00;3;1;0;1;20;0;0;0;2106,13;7;0;1;202105;202301;1;1;5;2106,13
202011;3;35;355030;F;4399101;1;717020;101;7;32;44,00;6;1;0;1;20;0;0;0;1551,20;2;0;1;202011;202301;1;0;5;1551,20
202011;1;11;110002;A;151202;-1;620110;101;7;42;44,00;3;1;2;3;31;0;0;0;2261,07;2;0;1;202104;202301;1;1;5;2261,07
202011;3;35;352590;F;4330404;1;723315;101;7;24;44,00;2;1;0;1;20;0;0;0;1886,97;1;0;1;202011;202301;1;0;5;1886,97
202011;3;35;355030;F;4330499;-1;715505;101;4;38;44,00;3;1;0;1;31;0;0;0;1887,60;6;0;1;202011;202301;1;0;1;8,58
202011;2;21;210542;A;322101;1;623020;101;6;25;44,00;6;3;2;3;10;0;0;0;1045,00;1;0;1;202011;202301;1;0;5;1045,00
202011;3;35;355030;G;4744099;1;521140;101;7;25;44,00;3;3;0;1;20;0;0;0;1400,00;2;0;1;202103;202301;1;1;5;1400,00
202011;2;23;230440;I;5510803;-1;422105;101;7;34;44,00;3;3;0;1;32;0;0;0;1065,00;3;0;1;202101;202301;1;1;5;1065,00
202011;1;15;150080;F;4120400;1;717020;101;7;20;52,00;1;1;0;1;20;0;0;0;1130,51;4;0;1;202011;202301;1;0;5;1130,51
202011;4;42;420320;C;1099604;-1;414110;101;5;29;44,00;6;1;0;1;40;0;0;0;1280,00;6;0;1;202102;202301;1;1;5;1280,00
202011;1;13;130260;Q;8621601;-1;782320;101;7;35;44,00;2;1;0;1;31;0;0;0;1060,00;4;0;1;202104;202301;1;1;5;1060,00
202011;3;35;355030;N;8121400;-1;514320;101;2;50;44,00;1;3;0;1;40;2;0;0;1275,27;10;0;1;202011;202301;1;0;5;1275,27
202011;3;33;330170;F;4399103;1;715505;101;5;42;45,00;6;1;0;1;20;0;0;0;1886,97;1;0;1;202011;202301;1;0;5;1886,97
202011;3;35;352590;F;4330404;1;723315;101;7;31;44,00;1;1;0;1;20;0;0;0;1886,97;1;0;1;202011;202301;1;0;5;1886,97
202011;3;31;315460;J;5920100;1;521140;101;7;26;40,00;3;1;0;1;20;0;0;0;1134,65;1;0;1;202011;202301;1;0;5;1134,65
202011;3;31;316720;A;151202;1;621005;101;3;59;44,17;1;1;2;3;20;0;0;0;1567,50;2;0;1;202103;202301;1;1;5;1567,50
202011;3;33;330455;H;5212500;1;783225;101;7;26;48,00;3;1;0;1;20;0;0;0;1138,73;5;0;1;202011;202301;1;0;5;1138,73
202012;2;29;292810;G;4744005;1;521110;101;7;31;44,00;6;1;0;1;97;0;0;0;1100,00;6;0;1;202111;202301;1;1;5;1100,00
202012;3;33;330490;Q;8610102;1;223405;101;9;35;44,00;3;3;0;1;20;0;0;0;3158,96;7;0;1;202105;202301;1;1;5;3158,96
202012;2;29;290840;G;4754701;1;774105;101;7;25;45,00;1;1;0;1;20;0;0;0;6250,00;1;0;1;202012;202301;1;0;3;1250,00
202012;3;33;330350;G;4789099;-1;414125;101;7;26;44,00;3;1;0;1;31;0;0;0;1237,00;2;0;1;202101;202301;1;1;5;1237,00
202012;3;31;315360;A;151202;1;621005;101;5;32;44,17;1;1;2;3;20;0;0;0;1300,00;3;0;1;202103;202301;1;1;5;1300,00
202012;2;26;260960;F;4330402;1;715315;101;7;33;44,00;3;1;0;1;20;0;0;0;1531,27;5;0;1;202105;202301;1;1;5;1531,27
202012;5;53;530010;S;9609208;1;519320;101;7;21;44,00;1;3;0;1;20;0;0;0;1300,00;1;0;1;202012;202301;1;0;5;1300,00
202012;4;42;420320;C;1099604;-1;521110;101;4;23;22,00;1;1;0;1;40;0;0;0;,00;6;0;1;202102;202301;1;1;5;,00
202012;3;35;350570;N;8111700;1;414140;101;7;51;49,00;3;1;0;1;20;0;0;0;1137,23;1;0;1;202012;202301;1;0;5;1137,23
202012;2;24;240810;S;9609208;1;514320;101;6;22;44,00;3;1;0;1;10;0;0;0;1045,00;2;0;1;202012;202301;1;0;5;1045,00
202012;2;29;292810;G;4744005;1;411005;101;7;30;44,00;6;1;0;1;97;0;0;0;1150,00;6;0;1;202111;202301;1;1;5;1150,00
202012;4;43;431480;G;4761003;1;521110;101;7;25;44,00;1;3;0;1;20;0;0;0;1300,10;2;0;1;202012;202301;1;0;5;1300,10
202012;4;41;411350;N;8011101;1;510310;101;7;35;44,00;6;1;0;1;20;0;0;0;1500,00;3;0;1;202012;202301;1;0;5;1500,00
202012;3;35;352320;I;5611203;1;763125;101;7;21;44,00;1;1;0;1;20;0;0;0;1373,15;2;0;1;202102;202301;1;1;5;1373,15
202012;4;42;420320;C;1099604;-1;521110;101;7;31;44,00;1;1;0;1;40;0;0;9;,00;6;0;1;202102;202301;1;1;5;,00
202012;2;26;261000;I;5611203;1;513435;101;7;22;36,00;3;3;0;1;20;0;0;0;1045,00;3;0;1;202104;202301;1;1;5;1045,00
202012;2;26;261160;G;4530703;-1;411005;101;7;32;44,00;3;1;0;1;40;0;0;0;1150,00;4;0;1;202109;202301;1;1;5;1150,00
202012;1;14;140010;C;1352900;-1;514320;101;7;28;44,00;6;1;0;1;43;0;0;0;1045,00;2;0;1;202105;202301;1;1;5;1045,00
202012;3;33;330490;Q;8610102;1;322205;101;7;24;44,00;3;1;0;1;20;0;0;0;1665,96;7;0;1;202105;202301;1;1;5;1665,96
202012;2;29;290390;G;4744005;1;521110;101;7;20;44,00;6;1;0;1;97;0;0;0;1150,00;4;0;1;202111;202301;1;1;5;1150,00
202012;2;26;261070;Q;8630504;1;717020;101;7;36;44,00;6;3;0;1;20;0;0;0;1104,51;2;0;1;202012;202301;1;0;5;1104,51
202012;3;35;355030;N;8011101;-1;517410;101;5;28;44,00;6;1;0;1;40;0;0;0;1392,02;1;0;1;202012;202301;1;0;5;1392,02
202012;4;42;420620;G;4520001;1;414105;101;7;17;44,00;6;1;0;1;20;0;0;0;1200,00;2;0;1;202012;202301;1;0;5;1200,00
202012;2;29;291080;C;2640000;1;784205;101;6;39;10,00;3;1;0;1;20;0;0;0;1250,00;2;0;1;202105;202301;1;1;5;1250,00
202012;2;27;270430;M;7500100;-1;411010;101;7;52;44,00;6;1;0;1;31;0;0;0;880,00;3;0;1;202109;202301;1;1;5;880,00
202101;3;32;320320;G;4663000;1;784205;111;7;21;44,00;6;1;0;1;20;0;1;1;1273,80;8;0;1;202101;202301;1;0;1;5,79
202101;2;29;292810;G;4744005;1;421125;101;8;24;44,00;3;3;0;1;97;0;0;0;1100,00;6;0;1;202110;202301;1;1;5;1100,00
202101;2;28;280030;G;4781400;1;521105;101;7;32;39,00;3;3;0;1;20;0;0;0;1100,00;1;0;1;202101;202301;1;0;5;1100,00
202101;1;13;130260;F;4330499;1;717020;101;7;32;44,00;3;1;0;1;20;0;0;0;1094,82;1;0;1;202102;202301;1;1;5;1094,82
202101;1;17;170210;H;4930202;1;252305;101;8;27;44,00;6;3;0;1;20;0;0;0;2000,00;1;0;1;202104;202301;1;1;5;2000,00
202101;3;35;352590;F;4330404;1;723315;101;7;33;44,00;1;1;0;1;20;0;0;0;1886,97;4;0;1;202101;202301;1;0;5;1886,97
202101;3;32;320320;G;4663000;1;911305;101;7;35;44,00;6;1;0;1;20;0;0;0;2485,63;8;0;1;202101;202301;1;0;5;2485,63
202101;4;43;431350;E;3811400;-1;717020;111;7;64;44,00;6;1;0;1;90;0;1;9;1317,80;4;0;1;202111;202301;1;1;1;5,99
202101;2;26;260960;N;8121400;1;411005;101;7;26;45,00;3;3;0;1;20;0;0;0;1150,00;5;0;1;202101;202301;1;0;5;1150,00
202101;4;43;431350;E;3811400;-1;717020;111;7;37;44,00;6;1;0;1;90;0;1;9;1317,80;4;0;1;202111;202301;1;1;1;5,99
202101;4;42;420910;G;4729699;-1;521110;101;5;27;44,00;1;1;0;1;40;0;0;9;,00;4;0;1;202104;202301;1;1;5;,00
202101;4;42;420200;P;8512100;-1;331105;101;7;43;10,98;6;1;0;1;31;0;0;0;,00;5;0;1;202101;202301;1;0;7;,00
202101;2;29;292810;G;4744005;1;411005;101;7;19;44,00;3;1;0;1;97;0;0;0;1100,00;6;0;1;202110;202301;1;1;5;1100,00
202101;5;52;520140;N;8011101;1;517330;101;7;42;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202109;202301;1;1;1;8,56
202101;5;52;520140;N;8011101;1;517330;101;7;59;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202108;202301;1;1;1;8,56
202101;1;15;150080;S;9511800;-1;951320;101;7;25;36,00;6;3;0;1;31;0;0;0;1400,53;5;0;1;202101;202301;1;0;5;1400,53
202101;1;15;150080;S;9511800;-1;730105;101;7;50;48,00;6;1;0;1;40;0;0;0;1916,34;5;0;1;202105;202301;1;1;5;1916,34
202101;5;52;520140;N;8011101;1;517330;101;7;42;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202108;202301;1;1;1;8,56
202101;1;13;130260;Q;8621601;1;322205;101;7;28;44,00;1;1;0;1;20;0;0;0;1421,11;4;0;1;202104;202301;1;1;5;1421,11
202101;1;17;172100;F;4313400;1;312320;101;5;23;44,00;3;1;0;1;20;0;0;0;1570,00;4;0;1;202101;202301;1;0;5;1570,00
202101;2;21;211130;H;4930202;1;414140;101;7;25;44,00;3;1;0;1;20;0;0;0;1100,00;4;0;1;202101;202301;1;0;5;1100,00
202101;3;33;330010;I;5611201;-1;513405;101;5;32;44,57;1;1;0;1;40;0;0;0;1243,84;2;0;1;202111;202301;1;1;5;1243,84
202101;3;35;353440;G;4743100;1;411005;101;7;17;44,00;1;1;0;1;10;0;0;0;1466,00;4;0;1;202101;202301;1;0;5;1466,00
202101;3;32;320080;G;4781400;1;521110;101;7;33;44,00;1;3;0;1;97;0;0;0;1188,31;1;0;1;202112;202301;1;1;5;1188,31
202101;3;33;330430;G;4781400;-1;763125;101;5;29;44,17;3;3;0;1;40;0;0;0;1267,00;6;0;1;202103;202301;1;1;5;1267,00
202101;3;35;351300;G;4634603;-1;784205;101;6;45;44,00;3;3;0;1;32;0;0;0;1006,81;5;0;1;202102;202301;1;1;5;1006,81
202101;5;52;520140;N;8011101;1;517330;101;7;26;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202108;202301;1;1;1;8,56
202101;1;17;172100;F;4313400;1;715115;101;7;50;44,00;3;1;0;1;20;0;0;0;2700,00;4;0;1;202101;202301;1;0;5;2700,00
202101;1;14;140017;A;162899;-1;621005;101;5;31;48,00;1;1;2;3;31;0;0;0;1100,00;4;0;1;202102;202301;1;1;5;1100,00
202101;3;35;352230;C;2099199;1;212405;101;9;26;40,00;3;1;0;1;20;0;0;0;4816,02;9;0;1;202101;202301;1;0;5;4816,02
202101;1;13;130260;Q;8621601;1;782320;101;7;39;44,00;3;3;0;1;20;0;0;0;1087,00;4;0;1;202104;202301;1;1;5;1087,00
202101;2;26;261170;R;9313100;1;411010;101;7;26;44,00;6;3;0;1;20;0;0;0;1100,00;2;0;1;202105;202301;1;1;5;1100,00
202101;3;32;320320;G;4663000;1;10105;101;7;43;44,00;6;1;0;1;20;0;0;0;7000,00;8;0;1;202101;202301;1;0;5;7000,00
202101;1;15;150080;S;9511800;-1;411005;101;7;28;24,00;1;1;0;1;31;0;0;0;500,00;5;0;1;202104;202301;1;1;5;500,00
202101;2;29;292810;G;4744005;1;521110;101;7;30;44,00;3;1;0;1;97;0;0;0;1100,00;6;0;1;202110;202301;1;1;5;1100,00
202101;4;41;410580;H;4930201;1;782510;101;8;29;48,00;1;1;0;1;20;0;0;0;2287,93;1;0;1;202101;202301;1;0;5;2287,93
202101;2;26;261160;Q;8630504;1;717020;101;7;33;48,00;1;3;0;1;20;0;0;0;1104,51;3;0;1;202101;202301;1;0;5;1104,51
202101;5;52;520140;N;8011101;1;517330;101;7;47;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202109;202301;1;1;1;8,56
202101;3;33;330430;G;4781400;-1;763125;101;7;30;44,17;1;3;0;1;40;0;0;0;1045,00;6;0;1;202103;202301;1;1;5;1045,00
202101;5;52;520140;N;8011101;1;517330;101;7;61;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202108;202301;1;1;1;8,56
202101;3;35;352590;F;4330404;1;723315;101;7;22;44,00;1;1;0;1;20;0;0;0;1886,97;4;0;1;202101;202301;1;0;5;1886,97
202101;5;52;520140;N;8011101;1;517330;101;7;45;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202109;202301;1;1;1;8,56
202101;5;52;520870;J;6209100;1;415105;111;9;28;44,00;3;3;0;1;20;0;1;0;3289,00;2;0;1;202101;202301;1;0;1;14,95
202101;5;53;530010;M;6920601;1;411010;101;7;23;44,00;3;3;0;1;20;0;0;0;1600,00;1;0;1;202101;202301;1;0;5;1600,00
202101;3;33;330455;J;5913800;-1;252305;101;9;60;40,00;1;3;0;1;31;0;0;0;8489,26;5;0;1;202101;202301;1;0;5;8489,26
202101;3;31;312870;G;4520001;-1;914405;101;6;26;44,00;3;1;0;1;40;0;0;0;1127,00;3;0;1;202101;202301;1;0;5;1127,00
202101;3;33;330170;C;3314707;1;411005;101;9;31;44,00;1;3;0;1;97;0;0;0;1300,00;5;0;1;202111;202301;1;1;5;1300,00
202101;5;52;520140;N;8011101;1;517330;101;7;46;44,00;1;1;0;1;97;0;0;0;1883,20;1;0;1;202108;202301;1;1;1;8,56
202101;4;41;411840;G;4632002;-1;784205;101;7;30;44,00;1;1;0;1;31;0;0;0;1800,00;5;0;1;202105;202301;1;1;5;1800,00
